id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14946599,"Female-Only,  Privacy Pod in Shared Upscale Hostel",56885621,HighRoad House DC,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92039,-77.04228,Shared room,47,1,7,2020-11-16,0.31,3,0,1,
14950152,Chic 1 Bedroom Georgetown Row House,88330982,Siu-Lin,,"Georgetown, Burleith/Hillandale",38.90643,-77.05874,Entire home/apt,169,2,29,2019-06-23,0.49,2,0,0,
14959218,Chevy Chase Suites,94180762,A.,,"Hawthorne, Barnaby Woods, Chevy Chase",38.95963,-77.06964,Entire home/apt,380,3,41,2021-08-29,3.76,1,318,11,
14981562,Private bedroom and bathroom,32927652,Jousett,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92287,-77.02796,Private room,45,30,11,2021-08-02,0.18,3,296,1,
14982432,Family-friendly 4 Bdrm home with yard by metro,94413936,Laura,,"Friendship Heights, American University Park, Tenleytown",38.95171,-77.08919,Entire home/apt,300,3,10,2021-08-13,0.20,1,24,4,
14999877,Newly Renovated Apartment in the Heart of DC,10325135,Rory,,"Dupont Circle, Connecticut Avenue/K Street",38.91839,-77.03607,Entire home/apt,100,27,0,,,1,0,0,
15004982,Spacious 2bd+Den Garden Level Apt w/ Full Kitchen,4095170,Arleen,,"North Cleveland Park, Forest Hills, Van Ness",38.94873,-77.07233,Entire home/apt,189,3,7,2021-08-28,6.18,1,79,4,
15005151,Spacious Apartment in Logan Circle,6224126,Nana,,"Shaw, Logan Circle",38.90648,-77.0289,Private room,85,2,1,2016-09-30,0.02,1,0,0,
15007795,Private room in town house near metro,18250538,Tadesse,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9188,-77.01959,Private room,65,3,13,2016-11-13,0.21,1,364,0,
15008073,Close to it all! Beautiful Views from your room!,94694596,Cecilia,,"Dupont Circle, Connecticut Avenue/K Street",38.91474,-77.04305,Entire home/apt,149,3,146,2021-08-30,2.42,3,17,27,
15014312,North Capitol Hill Luxury Townhome in Perfect Location,86401186,Paul,,"Union Station, Stanton Park, Kingman Park",38.90387,-76.99821,Entire home/apt,124,2,396,2021-09-11,10.57,3,330,62,
15054700,Historic Georgetown Residence,95158537,Lindsey,,"Georgetown, Burleith/Hillandale",38.91029,-77.06817,Entire home/apt,10000,4,0,,,1,0,0,
15056172,BREEZY Crner Apt - Literally in <3 o/Adams Morgan!,14160413,Bianca,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92182,-77.04078,Private room,45,2,1,2016-09-28,0.02,1,0,0,
15058397,Beautiful English Bsmt on a Park,27737761,Bryan & Julianna,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9182,-77.00824,Entire home/apt,103,2,45,2019-05-06,0.82,1,73,0,
15060731,New House on Capitol Hill- Free Parking Permit,95221142,Peter,,"Capitol Hill, Lincoln Park",38.88715,-76.99986,Entire home/apt,800,2,38,2021-08-16,0.69,2,41,5,
15063053,"10am✅IN/5pm✅OUT. Walkable,Sunny Garden Apt in Shaw",14062357,Son,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91222,-77.01572,Entire home/apt,114,2,51,2021-09-12,20.13,1,76,51,
15073524,"Fab house on Capitol Hill, Walk to Everything",5620342,Lisa,,"Union Station, Stanton Park, Kingman Park",38.89324,-76.99339,Entire home/apt,320,3,0,,,1,0,0,
15080581,Wonk On The Hill Apartment,86600663,Molly,,"Union Station, Stanton Park, Kingman Park",38.89424,-76.99823,Entire home/apt,95,5,201,2020-03-15,4.16,1,17,0,
15081446,"Beautiful 3 bd/2/5 br near Metro, Capitol Heights",41809632,Robel,,"Capitol View, Marshall Heights, Benning Heights",38.889,-76.91926,Entire home/apt,199,3,70,2021-08-22,1.22,1,344,9,
15087006,Cozy one bed room in quiet Capitol Hill Row House,79688422,Nate,,"Capitol Hill, Lincoln Park",38.88717,-76.99709,Entire home/apt,70,1,0,,,1,0,0,
15092261,Beautiful Row House Near DC Hot Spots,25338996,Greg,,"Brightwood Park, Crestwood, Petworth",38.93853,-77.03129,Entire home/apt,238,2,28,2018-06-30,0.69,1,359,0,
15099055,Sun-drenched One-bedroom in the Heart of Dupont,2843699,Soren,,"Dupont Circle, Connecticut Avenue/K Street",38.91308,-77.04298,Entire home/apt,175,4,0,,,1,0,0,
15109337,Cozy Dupont Studio,30246836,Jonathan,,"Dupont Circle, Connecticut Avenue/K Street",38.91575,-77.03611,Entire home/apt,73,1,5,2017-01-13,0.08,1,0,0,
15109650,Executive themed room next to metro,7042945,RoDeece,,"Douglas, Shipley Terrace",38.84201,-76.978,Private room,99,21,122,2021-03-02,2.02,5,44,7,
15111597,Cozy Rowhouse on Capitol Hill,49589516,Gerald,,"Union Station, Stanton Park, Kingman Park",38.89642,-76.99437,Private room,50,2,0,,,1,0,0,
15112210,Renovated 19th Century Townhouse With Hot Tub,95738879,Vince,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9207,-77.02889,Entire home/apt,251,3,40,2020-02-16,0.98,1,0,0,
15113033,BedRoom near Lincoln Memorial (Foggy Bottom),95747997,George,,"West End, Foggy Bottom, GWU",38.89673,-77.0516,Private room,49,2,6,2018-12-15,0.10,1,0,0,
15114749,Blocks from Capitol Hill Ideal 2br Condo,95768054,Ewunike,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9287,-77.00885,Entire home/apt,99,2,16,2018-10-12,0.30,1,0,0,
15115566,Recently Renovated  Capitol Hill Townhouse,65246121,Ben,,"Union Station, Stanton Park, Kingman Park",38.89738,-76.99351,Entire home/apt,550,2,20,2020-01-01,0.49,1,169,0,
15128607,Capitol Hill Row House--Perfect for Inauguration!,5701,Laurie,,"Union Station, Stanton Park, Kingman Park",38.89937,-76.99996,Entire home/apt,1100,4,0,,,1,365,0,
15132389,Beautiful Capitol Hill / H Street 1BD with Parking,21797257,Alison,,"Union Station, Stanton Park, Kingman Park",38.89418,-76.98093,Entire home/apt,95,4,6,2017-02-19,0.10,2,0,0,
15143237,"Private, spacious 1 BR apt w/parking, kitch, w/d",5035816,Jeff & Melanie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92725,-77.00856,Entire home/apt,88,2,254,2019-08-25,4.23,1,0,0,
15155205,StudioGem,96144947,Eden,,"Dupont Circle, Connecticut Avenue/K Street",38.90947,-77.03924,Entire home/apt,79,2,1,2016-09-25,0.02,1,0,0,
15156334,Bates Street Suites,96153028,Stephan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91126,-77.00961,Entire home/apt,300,3,27,2021-08-01,0.77,1,316,5,
15165917,Location location location,44949993,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92843,-77.02167,Private room,48,2,123,2020-09-27,3.40,11,358,3,
15171376,Classic Washington DC English Garden Apartment,25364945,Brian,,"Brightwood Park, Crestwood, Petworth",38.95475,-77.03363,Entire home/apt,95,2,212,2021-09-14,4.18,1,293,27,
15176149,Heart of Washington DC!!,10908067,Bri,,"Dupont Circle, Connecticut Avenue/K Street",38.90629,-77.03701,Entire home/apt,73,1,3,2017-01-12,0.05,1,0,0,
15186581,"Cozy, private bedroom and bathroom for you.",78321231,Hope,,"Brightwood Park, Crestwood, Petworth",38.95059,-77.01963,Private room,78,3,0,,,5,88,0,
15194332,GEM in the heart of the City !,96476055,Geary,,"Dupont Circle, Connecticut Avenue/K Street",38.90808,-77.0462,Entire home/apt,184,1,199,2021-09-13,3.69,2,355,16,
15195673,"Renovated DC Studio on 1/4 Acre, Free&Easy Parking",32018841,Mike & Rebecca,,"Woodridge, Fort Lincoln, Gateway",38.931,-76.96687,Entire home/apt,65,1,134,2021-04-03,2.55,2,0,7,
15205271,"*Private* Bedroom, Bath & Entrance",27373538,Steven,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92184,-77.00946,Private room,46,2,288,2020-12-04,6.22,1,12,16,
15206984,Private Room Twin over Twin beds,44949993,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92853,-77.02159,Private room,47,2,58,2021-07-25,0.97,11,358,3,
15209243,Private Room,44949993,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92853,-77.02371,Private room,49,45,154,2021-01-14,2.98,11,48,3,
15212443,"Cozy 2 bedroom, St prk, Near Metro",77381295,Bryce,,"Sheridan, Barry Farm, Buena Vista",38.86158,-76.99145,Entire home/apt,100,1,0,,,1,0,0,
15217220,Sytlish DC Hideaway,78148182,Theodore,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93224,-77.02817,Entire home/apt,100,2,3,2016-10-07,0.05,1,0,0,
15218873,Charming Capitol Hill Studio - Amazing Location!,43014415,Boaz,,"Capitol Hill, Lincoln Park",38.88375,-77.00488,Entire home/apt,269,2,182,2021-06-13,9.04,1,57,2,
15220694,"Cozy, Modern Townhome, Minutes to National Museums",48287191,Vikki,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86809,-76.97452,Entire home/apt,182,3,126,2021-09-07,2.13,1,68,6,
15226811,"Large one bedroom apartment in Ballston, Arlington",12931531,Victor,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93547,-77.03693,Entire home/apt,79,7,1,2017-07-04,0.02,1,0,0,
15229740,"Capitol Hill Gem; Union Station, Capitol, SCOTUS",91870411,Lucas,,"Union Station, Stanton Park, Kingman Park",38.89413,-77.00104,Private room,75,3,1,2017-05-27,0.02,1,0,0,
15238308,Exciting U Street Neighborhood Stylish 1 bedroom,29820443,Russell,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91588,-77.02266,Entire home/apt,105,7,10,2019-08-19,0.20,1,0,0,
15238910,Studio Apt with Mini Art Gallery,25859907,Felira,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91486,-77.0012,Entire home/apt,94,2,62,2021-07-31,1.03,2,89,8,
15248451,2BR/1BA Capitol Hill Apt (Potomac Ave Metro)!,96966259,Jeff And Loren,,"Capitol Hill, Lincoln Park",38.88247,-76.98334,Entire home/apt,102,2,42,2019-05-12,1.01,1,0,0,
15248566,Private Room Near RIA Metro & Downtown,9285851,Clinton,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92147,-77.00046,Private room,41,1,5,2016-11-10,0.08,1,0,0,
15251965,Bluebird 1-BR Apt 1-Block from The White House!,95459395,Bluebird,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90099,-77.03295,Entire home/apt,235,5,1,2018-03-25,0.02,9,361,0,
15252636,*Bluebird Deluxe 1-BR Near the Washington Monument,95459395,Bluebird,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90029,-77.03282,Entire home/apt,524,2,2,2021-04-28,0.31,9,365,2,
15253221,Bluebird Lux 2-BR Apt near The White House!!,95459395,Bluebird,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90101,-77.03383,Entire home/apt,339,5,3,2020-09-27,0.10,9,361,1,
15253361,2BR/2.5 Bath with two patios near downtown DC,10386743,Laura,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91452,-77.00732,Entire home/apt,177,3,11,2021-08-15,0.42,1,0,10,
15257254,DC TOWNHOUSE,17949583,Erik,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87305,-76.97408,Private room,96,30,1,2018-10-28,0.03,1,0,0,
15264519,Bluebird Deluxe 2-BR Near the Washington Monument,95459395,Bluebird,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90099,-77.0342,Entire home/apt,339,5,5,2021-04-11,0.13,9,365,2,
15264645,Condo steps from Capitol Hill,29300547,Alison,,"Union Station, Stanton Park, Kingman Park",38.90117,-76.9909,Entire home/apt,675,2,0,,,1,0,0,
15273279,Art & Jazz House,64372594,Peter,,"Sheridan, Barry Farm, Buena Vista",38.85636,-76.98732,Entire home/apt,399,3,3,2018-03-21,0.05,1,87,0,
15280769,H Street Hidden Gem-Close to it all!,97242813,Will,,"Union Station, Stanton Park, Kingman Park",38.90247,-76.99638,Entire home/apt,107,1,246,2021-08-28,5.99,1,67,35,
15288203,"Crisp and Clean 2 bedroom, 2 bath Apartment",17591676,Jorgen & Barbara,,"Brightwood Park, Crestwood, Petworth",38.94838,-77.03361,Entire home/apt,138,28,76,2020-09-15,1.42,1,0,0,
15300094,Rare 2 BR Apt in the heart of NW DC Walk to Metro,18557135,Abiy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93302,-77.01946,Entire home/apt,109,2,66,2020-03-03,1.65,1,44,0,
15307809,Traveler's Cove - Smart 2-BR in Quiet neighborhood,10337194,Traveller'S,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91623,-77.00816,Entire home/apt,110,4,246,2021-08-09,4.26,1,0,2,
15313139,"Bright roomy basement suite, NW DC",30928000,Barbara,,"Friendship Heights, American University Park, Tenleytown",38.95082,-77.09776,Private room,60,10,23,2021-09-03,0.39,1,341,2,
15322697,Grand & Bright Row Home in Historic Capitol Hill,97639358,Carmen,,"Capitol Hill, Lincoln Park",38.89154,-76.99774,Entire home/apt,520,4,8,2018-11-25,0.14,1,0,0,
15324935,Renovated apartment with private parking,21442421,Nick,,"Takoma, Brightwood, Manor Park",38.95684,-77.01482,Entire home/apt,65,3,152,2021-07-01,3.58,1,0,4,
15326344,"Clean, Comfortable, Convenient English basement!",1279307,Nate,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92958,-77.01912,Entire home/apt,89,1,102,2019-06-08,2.47,1,0,0,
15328533,★Free Parking• Queen Bed •Cozy Getaway With Patio★,7882953,Escale,,"North Michigan Park, Michigan Park, University Heights",38.94844,-76.99011,Private room,69,3,64,2021-07-04,1.33,3,362,1,
15339726,Two Bedroom Apartment with Capitol View,50217359,Mary,,"Capitol Hill, Lincoln Park",38.8893,-77.0023,Entire home/apt,1400,2,2,2017-01-22,0.03,1,0,0,
15342498,New modern DC apt. with parking,48347072,Bruno,,"Hawthorne, Barnaby Woods, Chevy Chase",38.95734,-77.07322,Entire home/apt,125,2,93,2020-02-18,1.83,1,170,0,
15342600,Spacious Private Bed & Bath in Beautiful Townhouse,13360566,Joseph,,"Shaw, Logan Circle",38.90653,-77.01531,Private room,90,5,26,2018-10-27,0.48,2,172,0,
15343221,Capitol Hill Suite-FREE PARKING!—Close to it all!,8591234,Sean,,"Union Station, Stanton Park, Kingman Park",38.89584,-76.9922,Entire home/apt,110,2,157,2021-09-12,3.65,10,124,32,
15343674,Swanky Industrial Decor/ Private Entrance,63907155,Tsholofelo,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94257,-77.00408,Entire home/apt,65,7,2,2017-01-23,0.03,1,273,0,
15343995,Sunny studio condo in heart of DC,47031800,Kelly,,"Dupont Circle, Connecticut Avenue/K Street",38.91498,-77.03558,Entire home/apt,88,2,109,2021-08-03,2.58,1,210,28,
15344098,Best area in Adams Morgan: clean garden apartment,93147605,Becky,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92224,-77.04724,Entire home/apt,120,3,61,2019-06-13,1.02,1,0,0,
15345702,Charming 1bedroom close to red-line metro and bus.,8308015,Jana,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92201,-77.04154,Entire home/apt,102,28,3,2017-09-15,0.05,2,364,0,
15346306,Private 1b/b in Adams Morgan,7683845,Mike,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92304,-77.03986,Entire home/apt,90,2,2,2016-10-30,0.03,1,0,0,
15354249,"Luxury, renovated, spacious 3/2.5 in heart of DC!",3366060,James,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90511,-76.98946,Entire home/apt,269,2,65,2021-09-12,1.88,1,146,7,
15355000,"Modern PVT Room In Trendy Shaw, Bloomingdale",55009,Mala,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91037,-77.01271,Private room,50,4,0,,,10,355,0,
15357529,2 BR Luxury Apt Capitol Hill: walk to inauguration,98007640,Vince,,"Union Station, Stanton Park, Kingman Park",38.90016,-76.98485,Entire home/apt,1450,2,0,,,1,362,0,
15357947,"Freshly renovated, clean and cosy studio in DC!",98014028,Oxana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93611,-77.03322,Entire home/apt,65,2,4,2021-03-31,0.10,1,0,1,
15360568,Washington DC bungalow,51085626,Carolyne,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91357,-77.01074,Entire home/apt,105,3,224,2021-08-31,4.14,1,31,5,
15369535,Private Two Bedroom Apartment.,20282,Franklin,,"North Michigan Park, Michigan Park, University Heights",38.94286,-76.97667,Entire home/apt,71,7,20,2021-09-05,0.40,3,113,3,
15373088,@ 14th & U –  Clean - 99 Walk Score - Metro,98207538,David,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91646,-77.03073,Entire home/apt,127,1,637,2021-09-08,11.79,1,123,83,
15397701,♥ Modern Comfort on DC's Hip Strip near Metro ♥,2629218,Lexie And Graham,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93512,-77.02827,Entire home/apt,135,3,120,2020-03-06,2.05,2,195,0,
15399160,Hart's Studio in the Heart of DC,98533333,Jackie,,"Shaw, Logan Circle",38.91122,-77.02415,Entire home/apt,80,3,104,2020-03-16,2.71,1,0,0,
15408045,Apartment in Modern DC Rowhouse (Garage Parking),68126271,Benjamin,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90499,-76.98888,Entire home/apt,100,4,191,2021-08-27,4.94,1,290,34,
15409293,"Central 1BR+den, historic rowhouse; Metro 1 block",3102692,Michael & Christi,,"Shaw, Logan Circle",38.91097,-77.02279,Entire home/apt,149,2,163,2020-03-03,4.63,1,0,0,
15410428,Large Modern  Garden Oasis Home & Rooftop,18759054,Will,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91172,-77.00856,Entire home/apt,406,3,161,2021-09-06,2.97,1,145,10,
15419112,PRO CLEANED! Logan Circle Luxury w/ Parking Pass!,46630199,Home Sweet City,,"Shaw, Logan Circle",38.9121,-77.02921,Entire home/apt,173,3,168,2021-08-31,4.05,64,160,21,
15419652,"Family Vacation Headquarters, Capitol Hill",46242216,Ned,,"Union Station, Stanton Park, Kingman Park",38.8977,-77.0032,Entire home/apt,325,2,2,2017-08-07,0.04,1,0,0,
15419891,Private/Cozy Bedroom Minutes to Everywhere in DC,98799358,Jacob,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91463,-77.00395,Private room,89,2,70,2021-06-25,1.25,4,364,4,
15420562,Private Apartment On Capitol Hill,98821114,Michael,,"Union Station, Stanton Park, Kingman Park",38.89863,-77.00178,Entire home/apt,115,2,67,2019-05-09,1.33,2,0,0,
15420723,LUXURY 1BR/1BA NEAR BLAGDEN ALY & CONVENTION CTR,17205128,Daniel,,"Shaw, Logan Circle",38.90586,-77.02435,Entire home/apt,199,2,0,,,1,0,0,
15421820,4BR Capitol Hill next to Metro w/ FREE Parking,76510112,Todd,,"Capitol Hill, Lincoln Park",38.88913,-76.97822,Entire home/apt,239,4,123,2021-09-08,2.57,1,62,32,
15431186,best on florida ave,90122899,Joe,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90367,-76.98879,Entire home/apt,125,2,84,2021-05-23,3.08,1,31,3,
15448800,"Central, beautiful & sunny, 1 bedroom with views",148489,Nick,,"Dupont Circle, Connecticut Avenue/K Street",38.91789,-77.03633,Entire home/apt,150,2,1,2016-10-16,0.02,1,0,0,
15451584,Gracious city home blocks to Cathedral/Zoo,25866505,Casey,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93314,-77.06783,Entire home/apt,750,6,1,2016-12-28,0.02,1,87,0,
15463873,Single room near Zoo,4397261,Casey And Joel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93152,-77.04213,Private room,120,1,1,2016-11-05,0.02,2,0,0,
15470047,1 bedroom condo in Logan/Shaw/Convention Center,53458981,Lucinda,,"Shaw, Logan Circle",38.90825,-77.02733,Entire home/apt,75,2,12,2017-08-17,0.22,1,0,0,
15475331,"Cute, Cheap, Entire Condo",99332605,Omojola,,"Sheridan, Barry Farm, Buena Vista",38.85657,-76.9969,Entire home/apt,103,2,139,2019-04-15,2.53,1,0,0,
15483564,Spacious English Basement near Popular Sights,64405348,Peter,,"Dupont Circle, Connecticut Avenue/K Street",38.91481,-77.0368,Entire home/apt,130,2,49,2020-02-16,0.93,1,0,0,
15484350,"Cozy English Basement close to Metro, night life..",10327216,Hector,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92797,-77.03054,Entire home/apt,99,5,14,2021-09-08,5.68,1,252,5,
15494076,Charming 4BD Home on Capitol Hill,82181720,Becca,,"Union Station, Stanton Park, Kingman Park",38.89236,-76.97886,Entire home/apt,225,4,1,2017-01-23,0.02,1,0,0,
15496712,Quiet private room + bath with free parking in DC,96289399,Harriet,,"Woodridge, Fort Lincoln, Gateway",38.92705,-76.9568,Private room,55,1,4,2017-06-01,0.08,1,89,0,
15498455,Home Sweet Home,99542903,Steve,,"Capitol View, Marshall Heights, Benning Heights",38.88723,-76.91825,Private room,75,1,1,2016-10-22,0.02,1,358,0,
15522091,English Basement Apartment--Historic Neighborhood,40685012,Claudia,,"Capitol Hill, Lincoln Park",38.88727,-76.98653,Entire home/apt,116,1,149,2021-09-11,2.83,1,151,27,
15522419,"Modern, Chic, Great Location",81725187,Mark,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90095,-77.02678,Entire home/apt,298,4,216,2021-09-13,3.95,2,0,11,
15523073,Lovely 1 BR in Best Mount Pleasant Location,62288976,Melissa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92964,-77.03965,Entire home/apt,109,5,142,2021-09-04,3.00,1,120,15,
