id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating
44517251,Best Block on the Hill,270957643,Ann,,"Capitol Hill, Lincoln Park",38.89166,-76.99296,Entire home/apt,125,2,10,9/12/2021,1.74,1,300,10,,4.9
44518935,Capitol Hill English Basement,1529171,Mark,,"Capitol Hill, Lincoln Park",38.89135,-76.98722,Entire home/apt,95,3,0,,,1,0,0,,
44519337,BLACK SWAN | 14th & R | Executive Flat,127034950,Black Swan,,"Shaw, Logan Circle",38.91223,-77.03224,Entire home/apt,120,2,22,8/14/2021,1.68,8,243,19,,4.59
44519347,BLACK SWAN | 14th & R | Executive Two-Bedroom,127034950,Black Swan,,"Shaw, Logan Circle",38.91214,-77.03036,Entire home/apt,139,2,17,8/12/2021,2.33,8,233,15,,4.53
44519348,BLACK SWAN | 14th & R | Executive Studio,127034950,Black Swan,,"Shaw, Logan Circle",38.91212,-77.03077,Entire home/apt,120,2,20,9/1/2021,1.69,8,254,18,,4.85
44521112,"Spacious, Modern Apartment on 1st Street",142483193,Brent,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91837,-77.01247,Entire home/apt,86,1,71,9/7/2021,5.73,1,309,69,,4.92
44521751,"Stay b/w Dupont, Logan Cir, U St, CoHi, & AdMo!",2401817,Mariam,,"Dupont Circle, Connecticut Avenue/K Street",38.91536,-77.03728,Private room,79,3,4,8/3/2021,0.31,2,41,3,,5
44531025,Luxury Loft in Trendy Ivy City,3766858,Gentry,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91525,-76.98401,Entire home/apt,200,1,0,,,1,0,0,,
44533310,Capitol Hill Newly Renovated Near Metro & Shops,10181718,Catherine,,"Capitol Hill, Lincoln Park",38.8839,-76.9901,Entire home/apt,120,5,11,9/6/2021,0.99,1,311,11,,4.91
44539302,Chic & Cozy DC Home near Metro - Self Checkin,9611515,Emmanuelle,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96808,-77.01101,Entire home/apt,104,1,45,9/4/2021,4.5,1,271,44,,4.84
44559749,Eastern Market Carriage house efficiency // PRIVACY,360585434,Eric,,"Capitol Hill, Lincoln Park",38.8843,-76.99158,Entire home/apt,95,2,25,9/3/2021,25,1,122,22,,4.92
44559920,0-Dupont Circle Best Apt in a Historic DC Building,358848632,Jaytee,,"Dupont Circle, Connecticut Avenue/K Street",38.91328,-77.04234,Entire home/apt,121,2,30,9/16/2021,6.72,2,0,30,,4.93
44595032,1-Cozy Apt in DCs Trendy & Eclectic Dupont Circle,358848632,Jaytee,,"Dupont Circle, Connecticut Avenue/K Street",38.91481,-77.04034,Entire home/apt,122,2,34,9/13/2021,7.5,2,47,33,,4.79
44597062,Ambassador’s Suite - King Size - Parking Included,12928262,Mows,,"Dupont Circle, Connecticut Avenue/K Street",38.91308,-77.04646,Entire home/apt,134,75,4,9/1/2021,0.31,5,284,2,,5
44613458,"US Capitol 3 Blks, Deck, Garage!",17633,Charlotte,,"Capitol Hill, Lincoln Park",38.88184,-77.00634,Entire home/apt,390,7,2,2/10/2021,0.2,49,287,2,,5
44616279,A place of your own | 2BR in Washington,359230893,Carolyn,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95287,-77.00151,Entire home/apt,158,90,0,,,53,364,0,,
44616360,Spacious & bright  3-bed condo in Columbia Heights,12967420,Laura,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93122,-77.02554,Entire home/apt,195,3,7,4/2/2021,0.59,1,0,7,,5
44622740,Sun filled top floor 1 bedroom apartment,23247942,Bujana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92335,-77.03053,Entire home/apt,100,15,0,,,2,104,0,,
44646998,Walk-out basement apartment — heart of Brookland,14359760,Laura,,"Brookland, Brentwood, Langdon",38.93337,-76.99294,Entire home/apt,97,3,7,8/12/2021,7,1,0,7,,5
44661158,Luxury in the Heart of Washington DC,40649489,Cabral,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92745,-77.00743,Entire home/apt,300,2,0,,,1,0,0,,
44666220,BLACK SWAN | 14th & R | Executive Flat,127034950,Black Swan,,"Shaw, Logan Circle",38.91313,-77.03029,Entire home/apt,121,2,19,3/27/2021,1.44,8,229,14,,4.84
44666226,BLACK SWAN | 14th & R | Executive Flat,127034950,Black Swan,,"Shaw, Logan Circle",38.91194,-77.03018,Entire home/apt,121,2,14,8/23/2021,2.43,8,247,13,,4.36
44674000,Modern luxury in the heart of DuPont,94694596,Cecilia,,"Dupont Circle, Connecticut Avenue/K Street",38.91441,-77.04229,Entire home/apt,331,3,12,9/12/2021,12,3,14,11,,4.92
44678950,Beautiful just renovated home in DC NW!,4999841,Juanita,,"Takoma, Brightwood, Manor Park",38.97112,-77.02392,Entire home/apt,250,4,3,9/7/2021,2.25,1,141,3,,4.67
44683319,3-Level Home | Patio | Walk Everywhere | Parking,359216561,Kaprice,,"Union Station, Stanton Park, Kingman Park",38.90064,-76.98909,Entire home/apt,192,2,39,8/24/2021,26.59,1,196,39,,4.79
44697615,The Bretler Grocery,14488963,Aj,,"Union Station, Stanton Park, Kingman Park",38.90247,-76.99159,Entire home/apt,200,3,15,8/29/2021,1.2,3,330,14,,4.6
44700488,"𓃡Pets𓃠Welcome★DupontCircle★48""RokuTV★WalkScore98",487806,Stay BnB DC,,"Dupont Circle, Connecticut Avenue/K Street",38.91209,-77.03809,Entire home/apt,283,30,26,8/14/2021,5.13,38,0,19,,4.92
44702772,Sojourn on 15th Unit D,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.90818,-77.03506,Entire home/apt,139,2,35,9/13/2021,5.05,147,316,34,,4.89
44740522,Urban Living in Woodley Park,294545484,June,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9263,-77.05155,Private room,52,30,0,,,49,290,0,,
44743616,Beautifully renovated English Basement Apartment,14488963,Aj,,"Union Station, Stanton Park, Kingman Park",38.90211,-76.9919,Entire home/apt,108,2,2,10/11/2020,0.16,3,227,1,,4.5
44750418,New Renovated English Basement Apartment,292538124,Runnold,,"Congress Heights, Bellevue, Washington Highlands",38.82561,-76.99927,Entire home/apt,55,1,0,,,3,106,0,,
44800087,Amazing PRIME 5 LEVEL ROOFTOP HOME @H ST CORRIDOR,185073494,Andrew,,"Union Station, Stanton Park, Kingman Park",38.90245,-76.99223,Entire home/apt,332,3,16,8/29/2021,2.1,1,224,16,,4.75
44815390,Cozy Room in Super City (Washington D.C.),146834938,Wendell,,"River Terrace, Benning, Greenway, Dupont Park",38.89132,-76.95912,Private room,58,2,0,,,1,180,0,,
44823577,Modern New home in DC with free parking,167306878,Alaf,,Historic Anacostia,38.86199,-76.98066,Entire home/apt,320,5,2,8/10/2021,0.2,4,350,2,,4
44823815,Luxury in D.C in a quite neighborhood,167306878,Alaf,,"Sheridan, Barry Farm, Buena Vista",38.85533,-76.98926,Entire home/apt,320,5,9,8/22/2021,1.15,4,351,9,,4.78
44832737,"Huge 4bd/4ba luxury, w/ Roofdeck Capitol View",14398760,Joseph And Katie,,"Capitol Hill, Lincoln Park",38.88694,-76.99606,Entire home/apt,450,7,16,1/5/2021,1.26,1,0,13,,5
44869358,English Basement in Columbia Heights/Petworth,34318392,Leah,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93524,-77.0262,Entire home/apt,75,2,7,7/4/2021,2.92,1,34,6,,4.86
44968098,DC at Your Doorstep / U St Corridor / Logan Circle,140626589,Stephen And Tabatha,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91419,-77.0289,Entire home/apt,81,2,16,8/11/2021,1.25,1,0,13,,4.94
44995788,cozy & spacious home! 3 bed/ 2.5 bath w/garage,24777701,Marguerite,,"Dupont Circle, Connecticut Avenue/K Street",38.91706,-77.03643,Entire home/apt,339,14,3,4/24/2021,0.81,1,339,3,,5
44998055,Sojourn on 15th Unit 2F,39930655,Team,,"Shaw, Logan Circle",38.90818,-77.03402,Entire home/apt,213,2,10,9/5/2021,1.03,147,317,10,,4.8
44998059,Sojourn on 15th Unit 3F,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.90805,-77.03539,Entire home/apt,217,2,24,9/6/2021,3.81,147,323,24,,4.71
44998087,Sojourn on 15th Unit PH,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.90608,-77.03477,Entire home/apt,247,2,8,8/25/2021,8,147,332,6,,4.88
45001556,Magnificent Washington DC Townhome,203125886,Marina,,"Brightwood Park, Crestwood, Petworth",38.94444,-77.03486,Entire home/apt,300,60,0,,,1,257,0,,
45006813,Large Apartment in the Heart of DC's Entertainment,46521595,Kerry Ann And Steve,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91503,-77.02024,Entire home/apt,88,2,16,3/15/2021,1.6,6,0,13,,4.69
45027736,Tenley Circle Perfect Place,28011820,Marcy,,"Friendship Heights, American University Park, Tenleytown",38.94469,-77.07759,Entire home/apt,97,3,4,8/25/2021,0.4,9,131,4,,4.25
45050405,Tenley Elegant Gem,28011820,Marcy,,"Friendship Heights, American University Park, Tenleytown",38.94625,-77.07729,Entire home/apt,192,3,2,8/20/2021,0.16,9,343,1,,3
45053446,Tenleytown Cheerful 2 Bedroom,28011820,Marcy,,"Friendship Heights, American University Park, Tenleytown",38.9467,-77.07742,Entire home/apt,95,3,8,8/9/2021,5,9,140,8,,4.25
45056212,Stay Attache Capitol Hill,7650266,Stay Attache,,"Capitol Hill, Lincoln Park",38.89075,-76.9925,Entire home/apt,121,30,0,,,115,286,0,,
45056272,Garden of Eden 123,6165522,Jordan,,"Eastland Gardens, Kenilworth",38.90564,-76.94672,Entire home/apt,100,2,0,,,4,285,0,,
45057561,Charming English Basement in Capitol Hill,7401203,Justin,,"Capitol Hill, Lincoln Park",38.88454,-77.00072,Entire home/apt,96,2,45,8/16/2021,4.02,1,120,43,,4.76
45057990,Modern DC Rowhouse - great for families,242953371,Mariana,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91939,-77.01542,Entire home/apt,150,120,0,,,1,0,0,,
45067180,Location is no longer available,249000483,Alan,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91765,-77.04178,Entire home/apt,95,1,43,2/28/2021,6.39,2,252,38,,4.74
45073999,"U Street Corridor Loft Apartment / Washington, DC",266694796,Lissa,,"Dupont Circle, Connecticut Avenue/K Street",38.91733,-77.03904,Entire home/apt,150,1,0,,,1,0,0,,
45076792,★STAYBNBDC★BalconyPatio★Georgetown★RokuTV★FASTwifi,487806,Stay BnB DC,,"Georgetown, Burleith/Hillandale",38.90967,-77.06451,Entire home/apt,488,1,3,8/31/2021,0.31,38,57,3,,5
45076831,★STAYBNBDC★BalconyPatio★Georgetown★RokuTV★FASTwifi,487806,Stay BnB DC,,"Georgetown, Burleith/Hillandale",38.90926,-77.06621,Entire home/apt,245,1,29,8/25/2021,3.14,38,72,26,,4.86
45078207,*Stylish & Comfy Apartment Near Metro*,359560058,Herdy,,"Brookland, Brentwood, Langdon",38.92058,-76.98577,Private room,50,2,8,12/8/2020,0.63,1,260,5,,4.75
45080077,Spacious Two Bedroom Mins From 14 & U,3245071,Farid,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92452,-77.03145,Entire home/apt,123,7,7,4/3/2021,0.62,1,0,7,,5
45090498,The District by Hilton Club - Prime Location,37928420,Richard,,"West End, Foggy Bottom, GWU",38.90604,-77.04841,Private room,500,7,0,,,1,0,0,,
45097082,Charming Basement Private Suite Near Metro,33378245,Dion,,"Capitol View, Marshall Heights, Benning Heights",38.88681,-76.93201,Entire home/apt,100,10,11,8/7/2021,11,2,87,10,,4.64
45099779,Sweet Dreams in N. Cleveland Park,4100648,Mina+Tim,,"Friendship Heights, American University Park, Tenleytown",38.94656,-77.07345,Entire home/apt,95,30,1,11/17/2020,0.1,2,205,1,,5
45118225,Two bedroom Capitol Hill/Eastern Market townhouse,1001532,Anne,,"Capitol Hill, Lincoln Park",38.88258,-76.99016,Entire home/apt,300,7,1,1/2/2021,0.12,2,113,1,,5
45124360,Stay in a place of your own | 1BR in Washington,359230893,Carolyn,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87604,-77.01457,Entire home/apt,154,90,0,,,53,365,0,,
45124373,Stay in a place of your own | 1BR in Washington,359230893,Carolyn,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87604,-77.01457,Entire home/apt,160,90,0,,,53,365,0,,
45125200,"NOMA Carriage House, Private Apartment",7405667,Lauren,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90711,-77.01064,Entire home/apt,82,5,20,9/6/2021,20,2,256,20,,4.9
45125944,Alluring Abode (month to month rates available),18262422,Jason,,"Congress Heights, Bellevue, Washington Highlands",38.8392,-77.00063,Entire home/apt,149,3,30,8/21/2021,4.33,1,217,29,,4.87
45126555,"Atlas Arts District, Garden Level Apartment",55670814,Harrison,,"Union Station, Stanton Park, Kingman Park",38.8986,-76.98997,Entire home/apt,112,1,13,9/16/2021,2.31,1,170,13,,4.92
45128554,Lovely Apt In SE Washington DC w/ Washer & Dryer,364444003,Dajah,,"Congress Heights, Bellevue, Washington Highlands",38.84728,-77.00297,Entire home/apt,70,3,3,6/28/2021,0.23,1,88,2,,3.67
45135970,A place of your own | 1BR in Washington,359230893,Carolyn,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90344,-77.01598,Entire home/apt,145,90,0,,,53,365,0,,
45136610,A place of your own | 2BR in Washington,359230893,Carolyn,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95287,-77.00151,Entire home/apt,164,90,0,,,53,364,0,,
45143755,Classy  Unique & Clean Spacious Condo By Capitol!!,39729921,Brent,,"Capitol Hill, Lincoln Park",38.88358,-76.9826,Private room,133,1,25,9/6/2021,12.5,2,363,21,,4.6
45164542,Cozy Studio,127842798,Elizabeth,,"Brightwood Park, Crestwood, Petworth",38.95717,-77.02399,Private room,89,5,1,9/4/2020,0.08,2,362,0,,5
45168622,Eastern Market Row House,33158456,Laura,,"Capitol Hill, Lincoln Park",38.88395,-76.99707,Entire home/apt,240,3,1,10/1/2020,0.09,1,0,1,,5
45177682,English Basement on Capitol Hill DC,172416408,Jennifer,,"Capitol Hill, Lincoln Park",38.88062,-76.99156,Entire home/apt,82,3,26,9/15/2021,3.39,1,72,26,,4.92
45185261,Capitol Hill Garden flat,364922886,Adam,,"Union Station, Stanton Park, Kingman Park",38.89442,-76.99534,Entire home/apt,220,2,20,8/29/2021,18.18,1,352,20,,4.7
45187699,Classic DC Townhouse Near Metro,7037742,Irmen Family,,"Brightwood Park, Crestwood, Petworth",38.9363,-77.02857,Entire home/apt,139,3,21,8/30/2021,1.71,2,141,20,,4.48
45190034,Sunny Mt. Pleasant Studio With Private Parking,6347407,Katie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92692,-77.03982,Entire home/apt,80,2,20,8/29/2021,6.98,1,0,20,,5
45191510,Capitol Hill - Easy Metro Access & Free Parking,364978049,Joe,,"Union Station, Stanton Park, Kingman Park",38.89644,-76.97624,Entire home/apt,91,1,64,9/11/2021,6.51,1,54,61,,5
45220778,A private unit Northeast of Capitol building,15727204,Nitant,,"Union Station, Stanton Park, Kingman Park",38.90467,-76.99716,Entire home/apt,70,2,2,10/29/2020,0.17,1,0,2,,5
45221323,"Short walk to metro, bars and restaurants",107677852,David,,"Dupont Circle, Connecticut Avenue/K Street",38.91344,-77.0448,Entire home/apt,2500,1,0,,,1,179,0,,
45223908,Hideaway 2021,745305,Larry And Paulette,,"Takoma, Brightwood, Manor Park",38.96857,-77.03324,Entire home/apt,134,4,1,4/11/2021,0.19,2,39,1,,5
45240018,Mi Casita,6646287,Natasha,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90435,-76.93954,Private room,95,1,0,,,1,365,0,,
45240778,"Enviable Dupont Circle 1BR w/ Gym, Pool, W/D, walk to U St, by Blueground",107434423,Blueground,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91659,-77.04338,Entire home/apt,222,30,0,,,133,46,0,,
45241128,Swanky 2 Bed/2.5 Bath Near Howard Univ,7100311,D.,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9141,-77.01798,Entire home/apt,177,1,21,8/29/2021,10.16,5,68,20,,4.95
45242883,Living Room Space Available... Free Breakfast,365518322,Bobby,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90947,-76.98504,Shared room,30,1,0,,,1,0,0,,
45247224,Spacious 1BD w/Dishwasher & W/D,3248545,Derrick,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9448,-77.00481,Entire home/apt,80,2,0,,,1,352,0,,
45274526,Gracious Cleveland Park Home in the heart of DC,124833761,Alyse,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93381,-77.06973,Entire home/apt,500,5,3,7/25/2021,0.51,1,63,3,,5
45274770,Beautiful bedroom! Vaccinated guests only,160648609,Viviane,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92486,-77.02418,Private room,55,7,3,9/1/2021,0.29,2,3,3,,5
45275269,Stunning 3 bedroom apt in the heart of DC,10124757,Ning,,"Shaw, Logan Circle",38.91052,-77.01667,Entire home/apt,158,55,0,,,1,0,0,,
45291574,Spacious Two Story Carriage House in Logan Circle,56708981,Kushal,,"Shaw, Logan Circle",38.908833,-77.027328,Entire home/apt,134,2,9,9/4/2021,6.43,1,51,9,,4.89
45302903,Cozy spacious one bedroom basement apt,106551392,JohnnyBoy,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92448,-77.00971,Entire home/apt,89,1,7,8/7/2021,0.56,1,365,6,,4.29
45304193,1BR Fairlawn Suite,366169291,Michael,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86982,-76.98084,Entire home/apt,48,3,40,9/11/2021,40,1,49,40,,4.68
45311552,One bedroom at the Wharf SW DC,74330115,Israël,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.876,-77.01848,Entire home/apt,107,2,6,11/8/2020,0.49,1,41,5,,4.5
45313222,1 Bd condo-METRO 2 blocks Columbia Heights (in DC),366258558,Maria,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93215,-77.03455,Entire home/apt,74,2,28,9/12/2021,28,2,58,28,,4.64
45313686,Spacious & Luxurious Penthouse @ Logan Circle U St,78577135,Marco,,"Shaw, Logan Circle",38.91047,-77.02969,Private room,130,1,8,8/10/2021,2.79,4,349,7,,4.88
45326130,Modern and cozy home in Washington DC with parking,55489711,Amir,,"Union Station, Stanton Park, Kingman Park",38.90158,-77.00337,Entire home/apt,178,1,111,9/4/2021,12.38,1,74,111,,4.63
45333987,"Upscale entire unit, walk to Capitol, museums",62733,Adolph,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9033,-77.01644,Entire home/apt,230,2,1,5/23/2021,0.25,1,354,1,,5
45344450,"Serene Logan Circle 1BR w/ Gym, W/D, by 14th St Shops, by Blueground",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90572,-77.03159,Entire home/apt,227,30,0,,,133,0,0,,
45346452,Dupont Circle Townhouse Apartment,366579773,Alison,,"Dupont Circle, Connecticut Avenue/K Street",38.91082,-77.04897,Entire home/apt,85,1,69,9/13/2021,7.75,1,0,69,,4.74
45346472,Historic Capitol Hill English Apartment,4523144,Ben,,"Union Station, Stanton Park, Kingman Park",38.89294,-76.9897,Entire home/apt,90,4,5,8/13/2021,0.41,1,21,5,,4.6
45349901,Cozy ☆ Well-Located 14th St Condo ☆ Paid Parking,3850096,Ije,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92038,-77.03135,Entire home/apt,111,2,12,5/10/2021,1.07,2,0,12,,5
45349923,☆ Perfectly Located 14th St TownHome ☆ Paid Parkng,3850096,Ije,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92087,-77.0335,Entire home/apt,273,2,15,4/25/2021,1.35,2,135,15,,4.33
45352251,Master Bedroom - Columbia Heights Rowhouse,28407256,Shawn,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92596,-77.02574,Private room,99,2,0,,,2,0,0,,
45353193,Three bedrooms in Columbia Heights Rowhouse,28407256,Shawn,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92648,-77.02553,Private room,175,3,0,,,2,0,0,,
45359927,DC's Hidden Treasure,113442352,Raneesha,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8655,-76.94966,Entire home/apt,200,2,0,,,1,0,0,,
45360213,"Modern Super Clean Condo, Heart of DC",366703889,Daniel,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90354,-77.0245,Entire home/apt,220,2,0,,,1,88,0,,
45362950,Newly Remodeled Private Basement Suite,5356521,Mehran,,"North Michigan Park, Michigan Park, University Heights",38.94011,-76.98833,Entire home/apt,120,7,2,5/31/2021,0.43,1,15,2,,4
45369270,Cozy convenient Capitol Hill apt,16861773,Paige,,"Capitol Hill, Lincoln Park",38.87895,-76.98321,Entire home/apt,114,1,1,10/18/2020,0.09,1,76,1,,5
45385834,Brand new modern apartment with private entry,16561471,Victor,,"Brightwood Park, Crestwood, Petworth",38.94384,-77.01407,Entire home/apt,77,1,86,9/15/2021,34.86,1,239,85,,4.84
45397440,Beautiful Private Room,292538124,Runnold,,"Congress Heights, Bellevue, Washington Highlands",38.82572,-76.99771,Private room,35,3,2,4/17/2021,0.18,3,259,2,,4.5
45400108,"Hip, Spacious Home w/Parking in Perfect Location",45375529,Christy,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87565,-77.01548,Entire home/apt,313,4,16,8/31/2021,1.75,1,124,16,,4.94
45400768,Modern Tenley 2BR Near Metro with a 91 Walk Score,28011820,Marcy,,"Friendship Heights, American University Park, Tenleytown",38.94521,-77.07915,Entire home/apt,95,3,6,8/6/2021,0.49,9,125,6,,4.67
